Name,Slug,Collection ID,Locale ID,Item ID,Archived,Draft,Created On,Updated On,Published On,Description,aaMin,aaMax,baMin,baMax,Usage,stability,oilQuantity,cohumulone,caryophyllene,humulene,myrcene,Aromas
Pacific Jade,pacific-jade,60964fa1cba7f1549d7dff1b,653acfd9e882f528b3ed2e72,60a3b76df570a142afef5b10,false,false,Tue May 18 2021 12:47:41 GMT+0000 (Coordinated Universal Time),Tue May 18 2021 14:23:13 GMT+0000 (Coordinated Universal Time),Tue May 18 2021 14:49:17 GMT+0000 (Coordinated Universal Time),"Issue du programme de recherche sur le houblon néo-zélandais de HortResearch en 2004, Pacific Jade a commencé son existence commerciale en se limitant principalement au marché intérieur néo-zélandais. Aujourd'hui, cependant, elle se fraye un chemin dans les stocks du monde entier. Il présente un profil aromatique intéressant d'agrumes de citron et de poivre concassé. En tant qu'ajout précoce, elle confère une amertume douce et arrondie. Ancestralement, la Pacific Jade doit son existence à la Saaz et à une autre variété née en Nouvelle-Zélande, la First Choice.",12,14,7,8,Aromatique,,1.4 - 1.4,,10.2,32.9,33.3,agrumes; epice; herbeux; citron; poivre; amertume-b
Pacifica,pacifica,60964fa1cba7f1549d7dff1b,653acfd9e882f528b3ed2e72,60a3b944161140822d0588a7,false,false,Tue May 18 2021 12:55:32 GMT+0000 (Coordinated Universal Time),Tue May 18 2021 14:09:41 GMT+0000 (Coordinated Universal Time),Tue May 18 2021 14:49:17 GMT+0000 (Coordinated Universal Time),"Cultivé en Nouvelle-Zélande, le houblon aromatique triploïde Pacifica, ou Pacific Hallertau comme on l'appelle parfois, est le résultat de la pollinisation ouverte du houblon allemand Hallertauer Mittelfrüher. Ce houblon a été mis en circulation par HortResearch, Nouvelle-Zélande, après des essais prometteurs en brasserie en 1994. Comme Hallertauer Mittelfrüher, Pacifica est surtout connu pour ses propriétés aromatiques. Il se caractérise par un taux de cohumulone modérément bas et un taux de carophyllène plus élevé, ce qui lui confère un arôme épicé et résolument floral. Des notes d'agrumes sont également évidentes et on dit qu'elle transmet des arômes d'orange lorsqu'elle est utilisée tard dans l'ébullition. La brasserie Sierra Nevada a lancé Pacifica dans sa Southern Hemisphere Harvest fresh hops ale en avril 2014, en l'utilisant comme ajout amérisant aux côtés de Southern Cross et Motueka comme houblon de finition.",5,6,5.9,6.1,Aromatique,Bonne : 60,0.9 - 1.1,,,,,agrumes; orange-6; floral
Palisade®,palisadeC2AE,60964fa1cba7f1549d7dff1b,653acfd9e882f528b3ed2e72,60a3b76dc9f3da22cf24af9e,false,false,Tue May 18 2021 12:47:41 GMT+0000 (Coordinated Universal Time),Tue May 18 2021 14:23:14 GMT+0000 (Coordinated Universal Time),Tue May 18 2021 14:49:17 GMT+0000 (Coordinated Universal Time),"Pour les brasseurs, le houblon Palisade®, sélectionné par le Yakima Chief Ranch, présente des arômes complexes de fleurs, d'herbes et de graminées, ainsi que des saveurs de nectar et d'agrumes. Pour les cultivateurs, il présente un potentiel de rendement incroyable, du moins dans sa vallée natale de Yakima, dans l'État de Washington. Palisade est un croisement à pollinisation ouverte de Swiss Tettnanger.",6.5,10,5.5,8,Aromatique,Bonne : 65,0.8 - 2.0,,16 - 18,19 - 19,9 - 10,herbeux; floral; abricot; fruite; terreux
Pekko,pekko,60964fa1cba7f1549d7dff1b,653acfd9e882f528b3ed2e72,60a398a92483d279595aefd0,false,false,Tue May 18 2021 10:36:25 GMT+0000 (Coordinated Universal Time),Tue May 18 2021 14:23:11 GMT+0000 (Coordinated Universal Time),Tue May 18 2021 14:49:17 GMT+0000 (Coordinated Universal Time),,13,16,3.5,4.3,Amérisant,,,,,,,floral; agrumes; herbeux; citron; menthole; sauge; thym
Perle,perle,60964fa1cba7f1549d7dff1b,653acfd9e882f528b3ed2e72,60a3b9460603979030c282df,false,false,Tue May 18 2021 12:55:34 GMT+0000 (Coordinated Universal Time),Tue May 18 2021 14:37:35 GMT+0000 (Coordinated Universal Time),Tue May 18 2021 14:49:17 GMT+0000 (Coordinated Universal Time),"La Perle originale a été créée en Allemagne dans les années 1960 ou au début des années 1970 à partir de la Northern Brewer et d'un mâle allemand. Elle a été mise sur le marché en 1978. Certaines brasseries européennes ont affirmé que la Perle ressemblait beaucoup à la Hallertau Mittelfrüher et la remplaçait avantageusement. D'autres, aux États-Unis et au Japon, n'ont cependant pas été d'accord avec cette évaluation. On dit que la Perle a un arôme agréable, des éléments de menthe et de pin avec un soupçon d'épices.",4,9,2.5,4.5,Double usage,Bonne : 70,0.5 - 1.5,,8 - 10,30 - 30,10 - 23,herbeux; epice; floral; menthole
Phoenix,phoenix,60964fa1cba7f1549d7dff1b,653acfd9e882f528b3ed2e72,60a37c618cc1bb316a109c65,false,false,Tue May 18 2021 08:35:45 GMT+0000 (Coordinated Universal Time),Tue May 18 2021 14:41:04 GMT+0000 (Coordinated Universal Time),Tue May 18 2021 14:49:17 GMT+0000 (Coordinated Universal Time),"Malgré son faible rendement, Phoenix a un arôme et une saveur agréables et semble destiné à devenir un favori parmi les brasseurs artisanaux. Il a été cultivé pour la première fois au Wye College en Angleterre dans le but de trouver un remplacement plus résistant aux maladies pour le houblon Challenger. Phoenix a été sélectionné comme un semis de Yeoman. Bien qu'il soit considéré comme un houblon à double usage pour la brasserie, le houblon Phoenix est généralement utilisé au début de l'ébullition. Certains brasseurs ont affirmé que son utilisation en tant qu'ajout tardif conduit souvent à des saveurs et des arômes qui sont parfois inconsistants et décevants. En général, les notes de dégustation du Phoenix ont tendance à être complexes, avec un arôme épicé discret et des notes florales de pin, de chocolat et de mélasse. Elle a été mise en vente au public en 1996.",8,12,3.8,4.5,Double usage,Très bonne : 80,1.2 - 2.5,,8 - 11,25 - 25,24 - 32,epice; floral; chocolat
Pilgrim,pilgrim,60964fa1cba7f1549d7dff1b,653acfd9e882f528b3ed2e72,60a3b946f4000a7c138093a5,false,false,Tue May 18 2021 12:55:34 GMT+0000 (Coordinated Universal Time),Tue May 18 2021 14:37:36 GMT+0000 (Coordinated Universal Time),Tue May 18 2021 14:49:17 GMT+0000 (Coordinated Universal Time),"Les frères et sœurs de Pilgrim, First Gold et Herald, sont tous deux des variétés de houblon naines, mais pas Pilgrim. Cultivar de Wye College, en Angleterre, Pilgrim présente des qualités d'amertume de premier ordre en plus de caractéristiques d'arôme et de saveur favorables. Il a été mis sur le marché en l'an 2000. Considérée comme ronde et corsée, avec une amertume classique de style anglais, sa saveur et son arôme complexes ont été comparés à des herbes, des agrumes de pamplemousse, des baies et des poires, jusqu'à des épices, du cèdre et du miel. Elle présente une bonne stabilité au stockage, un excellent potentiel de rendement et une résistance au flétrissement et au mildiou. Pilgrim est un véritable houblon polyvalent, idéal dans l'ébullition du début à la fin.",9,13,4.3,5,Double usage,Bonne : 60,1.2 - 2.4,,7.3,16.9,36,agrumes; epice; citron; fruite; pamplemousse; poire
Pilot,pilot,60964fa1cba7f1549d7dff1b,653acfd9e882f528b3ed2e72,60a398a6fb19335c437f1f68,false,false,Tue May 18 2021 10:36:22 GMT+0000 (Coordinated Universal Time),Tue May 18 2021 14:42:44 GMT+0000 (Coordinated Universal Time),Tue May 18 2021 14:49:17 GMT+0000 (Coordinated Universal Time),"Pilot est une variété de haie à haut rendement, bien résistante au flétrissement, mais pas au mildiou. Sélectionné au Wye College et commercialisé en 2001, son équilibre huileux le distingue de la plupart des autres houblons anglais. On dit de lui qu'il possède d'excellentes qualités d'amertume, nettes et rafraîchissantes, avec des arômes épicés de citron et de marmelade.",8,11,3.3,5,Amérisant,,,,,,,agrumes; epice; amertume-b
Pioneer,pioneer,60964fa1cba7f1549d7dff1b,653acfd9e882f528b3ed2e72,60a3986ec874759999b7e3db,false,false,Tue May 18 2021 10:35:26 GMT+0000 (Coordinated Universal Time),Tue May 18 2021 10:35:26 GMT+0000 (Coordinated Universal Time),Tue May 18 2021 10:37:03 GMT+0000 (Coordinated Universal Time),"Pioneer a un arôme anglais classique et une amertume douce malgré son taux très élevé de cohumulone. Elle est considérée comme plus qu'appropriée pour être utilisée à n'importe quel moment du processus de brassage. Elle a été élevée à Wye College à partir d'Omega et est une sœur de Herald. En bouche, elle présente une amertume nette et rafraîchissante et un profil aromatique d'agrumes de citron et de pamplemousse, d'essences herbacées et de notes traînantes de cèdre.",8.5,10.5,3.5,4.5,Double usage,Bonne : 70,1.5 - 2.3,,7 - 8,22 - 22,31 - 36,
Pioneer,pioneer-d,60964fa1cba7f1549d7dff1b,653acfd9e882f528b3ed2e72,60a3988b62ffc4c7a9448f0a,false,false,Tue May 18 2021 10:35:55 GMT+0000 (Coordinated Universal Time),Tue May 18 2021 14:42:39 GMT+0000 (Coordinated Universal Time),Tue May 18 2021 14:49:17 GMT+0000 (Coordinated Universal Time),"Pioneer a un arôme anglais classique et une amertume douce malgré son taux très élevé de cohumulone. Elle est considérée comme plus qu'appropriée pour être utilisée à n'importe quel moment du processus de brassage. Elle a été élevée à Wye College à partir d'Omega et est une sœur de Herald. En bouche, elle présente une amertume nette et rafraîchissante et un profil aromatique d'agrumes de citron et de pamplemousse, d'essences herbacées et de notes traînantes de cèdre.",8.5,10.5,3.5,4.5,Double usage,Bonne : 70,1.5 - 2.3,,7 - 8,22 - 22,31 - 36,agrumes; herbeux; citron; pamplemousse; resineux; amertume-b; cedre
Polaris,polaris,60964fa1cba7f1549d7dff1b,653acfd9e882f528b3ed2e72,60a398a75c899d5d2b39cba5,false,false,Tue May 18 2021 10:36:23 GMT+0000 (Coordinated Universal Time),Tue May 18 2021 14:20:24 GMT+0000 (Coordinated Universal Time),Tue May 18 2021 14:49:17 GMT+0000 (Coordinated Universal Time),"Nouveau venu sur la scène, le Hop Research Institute de Hüll, en Allemagne, a lancé Polaris en 2012. Avec un taux d'acide alpha incroyablement élevé, Polaris présente des éléments d'épices, de pin et de menthe intense, ainsi qu'un arôme fruité et floral fort mais agréable.",18,23,4,6,Double usage,,4.0 - 5.0,,,,,agrumes; ananas; fruits-tropicaux; menthole; bergamote; eucalyptus
Premiant,premiant,60964fa1cba7f1549d7dff1b,653acfd9e882f528b3ed2e72,60a3b93bfe97d759e9f0882f,false,false,Tue May 18 2021 12:55:23 GMT+0000 (Coordinated Universal Time),Tue May 18 2021 14:37:22 GMT+0000 (Coordinated Universal Time),Tue May 18 2021 14:49:17 GMT+0000 (Coordinated Universal Time),"Premiant, qui signifie primé ou gagnant d'un prix, est modérément amer avec un faible ratio de cohumulone. Cela en fait un agent amérisant neutre idéal, notamment pour les Pilsners. Lancée en 1996, elle est une descendante de la Northern Brewer et est souvent utilisée par les brasseurs dans les Pilsners belges. Elle convient également bien aux Ales belges, françaises et allemandes. Cette polyvalence est peut-être l'une des raisons pour lesquelles les brasseries qui s'intéressent aux styles tchèques ou belges ont une préférence marquée pour Premiant.",8,12.5,4.5,8,Aromatique,,1.0 - 2.0,,,,,agrumes; fruite; lavande; citronnelle
Pride of Ringwood,pride-of-ringwood,60964fa1cba7f1549d7dff1b,653acfd9e882f528b3ed2e72,60a3b946bb0d7783754c6da3,false,false,Tue May 18 2021 12:55:34 GMT+0000 (Coordinated Universal Time),Tue May 18 2021 14:29:42 GMT+0000 (Coordinated Universal Time),Tue May 18 2021 14:49:17 GMT+0000 (Coordinated Universal Time),"Lorsque le houblon australien Pride of Ringwood a été commercialisé en 1958, il avait la particularité d'être le houblon ayant la plus forte teneur en acide alpha au monde. Bien que ce titre ait été dépassé depuis longtemps, il reste un houblon amérisant incroyablement populaire. Utilisé de préférence frais, Pride of Ringwood est avant tout un houblon amérisant, mais il présente également des arômes épicés et fruités lorsqu'il est utilisé comme ajout tardif. La variété a été développée par Bill Nash à la Ringwood Hop Research Station à Ringwood, Victoria. À cette époque, Bill travaillait également pour la brasserie Carlton et United. Elle a été obtenue à partir de la variété anglaise Pride of Kent par pollinisation ouverte. La Pride of Ringwood représentait autrefois la grande majorité du houblon cultivé en Australie et, à son apogée, elle représentait 90% de la superficie totale des cultures. Ailleurs, la variété Pride of Ringwood est considérée comme une récolte trop tardive pour les États-Unis, mais elle a aussi été cultivée à un moment donné au Cachemire, en Inde. Bien que la culture australienne de Pride of Ringwood soit largement exempte de maladies, elle peut être sensible au mildiou lorsqu'elle est cultivée dans d'autres endroits. Bien qu'elle soit principalement utilisée dans les lagers australiennes, il existe de nombreux exemples de son utilisation aux États-Unis. La brasserie Buffalo Bill l'utilise dans sa bière Tasmanian Devil. Les Australiens connaissent surtout son utilisation dans les bières des brasseries Carlton et United, Fosters et Coopers.",8,10.5,4,7,Amérisant,Moyenne : 50,1.6 - 1.8,32 - 32,5 - 10,2 - 2,25 - 50,boise; epice; herbeux; fruite; cedre; chene
Prima Donna,prima-donna,60964fa1cba7f1549d7dff1b,653acfd9e882f528b3ed2e72,60a3bc6bdad306b6b44a188b,false,false,Tue May 18 2021 13:08:59 GMT+0000 (Coordinated Universal Time),Tue May 18 2021 14:37:37 GMT+0000 (Coordinated Universal Time),Tue May 18 2021 14:49:17 GMT+0000 (Coordinated Universal Time),"Parent de Southern Promise, Southern Brewer a été développé au début des années 1970 après que la principale variété de houblon sud-africaine de l'époque, Golden Cluster, ait été dévastée par la pourriture noire des racines. Il est le résultat d'un croisement à pollinisation ouverte de Fuggle. Le Southern Brewer est utilisé principalement pour l'amertume et n'est pas considéré comme particulièrement distingué en termes d'arôme ou de saveur. La Southern Brewer n'a pas bien supporté les heures d'ensoleillement relativement limitées et a nécessité un éclairage supplémentaire pour sa culture. Cela a rendu la variété considérablement plus chère à produire. Le développement et l'introduction de Southern Promise et Outeniqua ont résolu une grande partie de ce problème.",5.6,8.7,2.3,3.6,Double usage,,,,,,,agrumes; citron; floral; fruite
Progress,progress,60964fa1cba7f1549d7dff1b,653acfd9e882f528b3ed2e72,60a398a745601dc81f983280,false,false,Tue May 18 2021 10:36:23 GMT+0000 (Coordinated Universal Time),Tue May 18 2021 14:23:15 GMT+0000 (Coordinated Universal Time),Tue May 18 2021 14:49:17 GMT+0000 (Coordinated Universal Time),"Progress a été cultivé dans les années 1950 au Wye College en Angleterre et commercialisé en 1964 comme une alternative bon marché au houblon Fuggle. Légèrement doux et subtilement amer, il présente des arômes floraux d'herbe, de menthe et de terre agréables et semblables à ceux du Fuggle. Il s'agit de la descendance de Whitbread Golding et d'une variété mâle américaine sans nom, et il n'est cultivé commercialement en Angleterre qu'en quantités limitées pour quelques brasseries spécifiques. Progress peut également présenter un potentiel de sélection en raison de sa maturité saisonnière exceptionnellement précoce.",6,7.5,2,2.7,Aromatique,Bonne : 70,0.5 - 0.8,,,,,epice; herbeux; fruite; resineux; cassis; amertume-b; terreux
Rakau,rakau,60964fa1cba7f1549d7dff1b,653acfd9e882f528b3ed2e72,60a3bc6bf729090b082fbcf5,false,false,Tue May 18 2021 13:08:59 GMT+0000 (Coordinated Universal Time),Tue May 18 2021 14:37:37 GMT+0000 (Coordinated Universal Time),Tue May 18 2021 14:49:17 GMT+0000 (Coordinated Universal Time),"Rakau, ou AlphAroma comme il était connu auparavant, a été développé en Nouvelle-Zélande. Vivant dans son habitat sans maladie, le Rakau présente une forte concentration de myrcène, ce qui lui permet de se marier à merveille avec les Pale Ales américaines houblonnées à sec. Elle a été initialement obtenue à la fin des années 1970 à partir de Smooth Cone par pollinisation ouverte, mais elle n'a été commercialisée qu'en 1983. Il a été réintroduit sur le marché sous un nouveau nom en 2007. Selon New Zealand Hops Limited, AlphAroma n'existe plus en tant que variété commerciale. Malgré cela, elle est actuellement cultivée et vendue sous son ancien nom par Dutchess Hops de New York qui l'a plantée aux États-Unis en 2013.",10,11,5,6,Double usage,Bonne : 70,2.2 - 2.2,25 - 25,,,,fruit-a-noyau; abricot; amertume-b; figue
Record,record,60964fa1cba7f1549d7dff1b,653acfd9e882f528b3ed2e72,60a3bc6c07b62a102bdcc720,false,false,Tue May 18 2021 13:09:00 GMT+0000 (Coordinated Universal Time),Tue May 18 2021 14:37:39 GMT+0000 (Coordinated Universal Time),Tue May 18 2021 14:49:17 GMT+0000 (Coordinated Universal Time),"Originaire de Belgique avant 1970, le houblon Record présente un agréable arôme européen. Issus d'une pollinisation ouverte de Saaz et de Northern Brewer, leurs caractéristiques aromatiques sont réputées ressembler de près à celles du dernier parent, Northern Brewer. En ce qui concerne la saveur, elle a été décrite comme douce et quelque peu fruitée. La Record a été cultivée à des fins commerciales en Allemagne et en Belgique.",4.6,4.7,,,Aromatique,,,,,,,fruite
